case_chrs_pos,samples,case_chr_pos_mut,ID1,ID2,ID5,ID6,ID8,ID9,ID14
case2_19_57399742,case2_S2,case2_19_57399742_1:Del:T:2,0.3984109533763147,0.6015890466236853,0.0,0.0,0.0,0.0,0.0
case3_S19_29251891,case3_S1,case3_S19_29251891_1:Ins:T:5,0.9935623781576208,0.0,0.0,0.0,0.0,0.006437621842379,0.0
case3_S19_10851364,case3_S4,case3_S19_10851364_1:Del:T:2,0.0048303664014298,0.0,0.99516963359857,0.0,0.0,0.0,0.0
case3_S19_18014710,case3_S4,case3_S19_18014710_1:Del:C:0,0.0042419850394618,0.0,0.9957580149605382,0.0,0.0,0.0,0.0
case3_S19_40679281,case3_S4,case3_S19_40679281_3:Ins:R:1,0.024016328227337,0.0,0.9759836717726628,0.0,0.0,0.0,0.0
case4_19_41282185,case4_S1,case4_19_41282185_1:Del:T:2,0.004070998835563,0.0305890947223881,0.0,0.0,0.0,0.8709486545791254,0.0943912518629233
case4_19_50602633,case4_S3,case4_19_50602633_1:Ins:T:5,0.9977288537207364,0.0,0.0022711462792634,0.0,0.0,0.0,0.0
case6_19_22432560,case6_S7,case6_19_22432560_1:Ins:T:5,0.9991698350185236,0.0008301649814764,0.0,0.0,0.0,0.0,0.0
case6_19_23838979,case6_S7,case6_19_23838979_1:Del:T:5,1.7194019574827486e-17,1.0,0.0,0.0,0.0,0.0,0.0
case6_19_30938052,case6_S7,case6_19_30938052_1:Ins:T:5,0.9991698350185236,0.0008301649814764,0.0,0.0,0.0,0.0,0.0
case6_19_32155885,case6_S7,case6_19_32155885_1:Ins:T:5,0.9991698350185236,0.0008301649814764,0.0,0.0,0.0,0.0,0.0
case6_19_36408227,case6_S7,case6_19_36408227_2:Del:R:0,0.946592537937446,0.0534074620625538,0.0,0.0,0.0,0.0,0.0
case6_19_47710993,case6_S7,case6_19_47710993_1:Ins:T:5,0.9991698350185236,0.0008301649814764,0.0,0.0,0.0,0.0,0.0
case6_19_51428283,case6_S7,case6_19_51428283_1:Ins:T:5,0.9991698350185236,0.0008301649814764,0.0,0.0,0.0,0.0,0.0
case6_19_52177574,case6_S7,case6_19_52177574_1:Ins:T:5,0.9991698350185236,0.0008301649814764,0.0,0.0,0.0,0.0,0.0
case6_19_57783168,case6_S7,case6_19_57783168_3:Del:R:1,0.8091100493255007,0.1908899506744993,0.0,0.0,0.0,0.0,0.0
case6_19_30186489,case6_S8,case6_19_30186489_1:Ins:T:5,0.9992179790437654,0.0007820209562346,0.0,0.0,0.0,0.0,0.0
case6_19_31157569,case6_S9,case6_19_31157569_1:Ins:T:5,0.9993040988697298,0.0006959011302701,0.0,0.0,0.0,0.0,0.0
case7_S19_9473762,case7_S1,case7_S19_9473762_5:Del:R:0,0.0005284505019466,0.0,0.9994715494980534,0.0,0.0,0.0,0.0
case7_S19_20256006,case7_S1,case7_S19_20256006_2:Del:R:2,0.1079674188391442,0.0,0.8920325811608557,0.0,0.0,0.0,0.0
case7_S19_20694592,case7_S1,case7_S19_20694592_1:Ins:C:0,7.130538410498738e-15,0.0,0.9999999999999928,0.0,0.0,0.0,0.0
case7_S19_29848146,case7_S1,case7_S19_29848146_1:Del:T:0,0.0148732302388439,0.0,0.985126769761156,0.0,0.0,0.0,0.0
case7_S19_32223134,case7_S1,case7_S19_32223134_1:Ins:T:5,0.998618986597588,0.0,0.0013810134024121,0.0,0.0,0.0,0.0
case7_S19_40615776,case7_S1,case7_S19_40615776_1:Del:T:5,1.2631436301069268e-16,0.0,1.0,0.0,0.0,0.0,0.0
case7_S19_50652218,case7_S1,case7_S19_50652218_1:Ins:T:5,0.998618986597588,0.0,0.0013810134024121,0.0,0.0,0.0,0.0
case7_S19_53735520,case7_S1,case7_S19_53735520_1:Ins:T:0,0.2954474473733455,0.0,0.7045525526266545,0.0,0.0,0.0,0.0
case7_S19_11053313,case7_S4,case7_S19_11053313_1:Del:T:2,0.0088749345811652,0.0,0.8788130806056024,0.0,0.0363149553524219,0.0,0.0759970294608103
case7_S19_22590019,case7_S4,case7_S19_22590019_1:Ins:T:5,0.8306176798160455,0.0,0.0010902299352887,0.0,0.0080100470107389,0.0,0.1602820432379268
case7_S19_36545791,case7_S4,case7_S19_36545791_1:Ins:T:5,0.8306176798160455,0.0,0.0010902299352887,0.0,0.0080100470107389,0.0,0.1602820432379268
case7_S19_39550024,case7_S4,case7_S19_39550024_1:Ins:T:5,0.8306176798160455,0.0,0.0010902299352887,0.0,0.0080100470107389,0.0,0.1602820432379268
case7_S19_48953033,case7_S4,case7_S19_48953033_1:Ins:C:1,2.9106397674840253e-16,0.0,0.0888012990717973,0.0,0.0812816358763156,0.0,0.8299170650518867
case7_S19_10174616,case7_S5,case7_S19_10174616_5:Del:M:1,6.983067336218226e-05,0.0,0.6269707646661092,0.0,0.0,0.0,0.3729594046605285
case9_19_2945002,case9_S2,case9_19_2945002_1:Del:C:2,3.7242084047147213e-16,9.966021012013623e-05,0.0,0.8696089190194238,0.0,0.1302914207704557,0.0
case9_19_19877382,case9_S2,case9_19_19877382_1:Ins:C:0,1.648703499897865e-15,5.603599515666616e-16,0.0,0.9999999999999964,0.0,1.1597480569734826e-15,0.0
case9_19_22771104,case9_S2,case9_19_22771104_1:Ins:T:5,0.981037738404065,0.0009824532541361,0.0,0.0152441121658586,0.0,0.0027356961759403,0.0
case9_19_23035395,case9_S2,case9_19_23035395_1:Ins:T:4,0.8484371869030576,0.0506166054389848,0.0,0.0661760565368159,0.0,0.0347701511211416,0.0
case9_19_34678400,case9_S2,case9_19_34678400_1:Del:C:1,0.0157544637156483,0.0001281970683683,0.0,0.1076068085089705,0.0,0.8765105307070128,0.0
case9_19_38119344,case9_S2,case9_19_38119344_1:Ins:C:5,0.8953907719251036,0.0946480272561761,0.0,0.0087922733493782,0.0,0.0011689274693417,0.0
case9_19_57091259,case9_S2,case9_19_57091259_1:Del:C:1,0.0157544637156483,0.0001281970683683,0.0,0.1076068085089705,0.0,0.8765105307070128,0.0
case9_19_57131926,case9_S2,case9_19_57131926_1:Ins:T:5,0.981037738404065,0.0009824532541361,0.0,0.0152441121658586,0.0,0.0027356961759403,0.0
case9_19_2877118,case9_S3,case9_19_2877118_2:Del:M:1,0.3668393963180519,0.0153612456542462,0.0,0.1282416264677049,0.0,0.4895577315599969,0.0
case9_19_9562058,case9_S3,case9_19_9562058_1:Ins:T:5,0.9858561060443368,0.0009904127917785,0.0,0.0105359689583073,0.0,0.0026175122055773,0.0
case9_19_12621613,case9_S3,case9_19_12621613_5:Del:R:0,0.0006360611273893,0.0008379248395162,0.0,0.9744267494674854,0.0,0.0240992645656089,0.0
case9_19_30488571,case9_S3,case9_19_30488571_1:Ins:T:0,0.189299441026974,0.0314628833651639,0.0,0.3507867876526995,0.0,0.4284508879551625,0.0
case9_19_31459120,case9_S3,case9_19_31459120_5:Del:M:3,1.621425074119541e-11,0.0001127342756794,0.0,0.9982592777443255,0.0,0.0016279879637805,0.0
case9_19_58344391,case9_S3,case9_19_58344391_1:Ins:C:0,2.397165560553452e-15,8.173331010729881e-16,0.0,0.9999999999999952,0.0,1.6055068355562029e-15,0.0
case9_19_1262155,case9_S4,case9_19_1262155_5:Del:R:0,0.0292166160118373,0.0305147242080837,0.0,0.0,0.0,0.9402686597800788,0.0
case9_19_31962586,case9_S4,case9_19_31962586_1:Del:C:4,0.1190656077653177,0.14734656046246,0.0,0.0,0.0,0.7335878317722222,0.0
case10_1_5222469,case10_S2,case10_1_5222469_1:Ins:T:5,0.994761042765744,0.0011181351488856,0.0,0.0,0.0,0.0041208220853703,0.0
case10_1_39644654,case10_S2,case10_1_39644654_1:Del:T:1,1.1688313289378698e-16,4.45887936323636e-17,0.0,0.0,0.0,1.0,0.0
case10_1_54930699,case10_S2,case10_1_54930699_1:Del:T:3,0.0282843522638486,0.0796900779166939,0.0,0.0,0.0,0.8920255698194575,0.0
case10_1_101227077,case10_S2,case10_1_101227077_5:Del:M:3,6.081462509280256e-09,0.0473085839142029,0.0,0.0,0.0,0.9526914100043348,0.0
case10_1_112498804,case10_S2,case10_1_112498804_1:Del:C:0,0.00074076214196,0.0071446788402385,0.0,0.0,0.0,0.9921145590178014,0.0
case10_1_112975526,case10_S2,case10_1_112975526_2:Del:R:0,0.074882689763631,0.0057157172317577,0.0,0.0,0.0,0.9194015930046112,0.0
case10_1_150252999,case10_S2,case10_1_150252999_1:Ins:T:2,0.1026112401887707,0.1100456102421759,0.0,0.0,0.0,0.7873431495690533,0.0
case10_1_158000623,case10_S2,case10_1_158000623_1:Ins:T:5,0.994761042765744,0.0011181351488856,0.0,0.0,0.0,0.0041208220853703,0.0
case10_1_174645078,case10_S2,case10_1_174645078_2:Del:M:1,0.3195879124927836,0.0149731656745872,0.0,0.0,0.0,0.6654389218326291,0.0
case10_1_195960373,case10_S2,case10_1_195960373_2:Del:R:1,0.2768999916175407,0.2589473543635691,0.0,0.0,0.0,0.4641526540188901,0.0
case10_1_197623362,case10_S2,case10_1_197623362_1:Del:T:5,1.2680511380373483e-17,0.9977225469510814,0.0,0.0,0.0,0.0022774530489186,0.0
case10_1_210104201,case10_S2,case10_1_210104201_1:Ins:C:1,4.484619666448447e-14,0.983281792894104,0.0,0.0,0.0,0.0167182071058511,0.0
case10_1_233428039,case10_S2,case10_1_233428039_1:Ins:T:3,0.7559780683290703,0.0616727827934179,0.0,0.0,0.0,0.1823491488775117,0.0
case10_1_235857704,case10_S2,case10_1_235857704_2:Del:R:5,0.4006429030005752,0.180697072987966,0.0,0.0,0.0,0.4186600240114587,0.0
case10_1_8533508,case10_S5,case10_1_8533508_1:Ins:T:5,0.9055656332563736,0.000981573675712,0.0,0.0,0.0,0.0027352076628362,0.0907175854050779
case10_1_14220704,case10_S5,case10_1_14220704_2:Del:M:1,0.2933580209830134,0.0132540526538413,0.0,0.0,0.0,0.4453701418607891,0.2480177845023562
case10_1_31410844,case10_S5,case10_1_31410844_1:Ins:T:0,0.1083450574838584,0.0194293625931654,0.0,0.0,0.0,0.2789690395577069,0.5932565403652691
case10_1_42778048,case10_S5,case10_1_42778048_1:Del:C:3,0.244258668210979,0.097578411987827,0.0,0.0,0.0,0.6342284198149817,0.0239344999862123
case10_1_48123421,case10_S5,case10_1_48123421_1:Ins:T:5,0.9055656332563736,0.000981573675712,0.0,0.0,0.0,0.0027352076628362,0.0907175854050779
case10_1_76388748,case10_S5,case10_1_76388748_1:Ins:T:5,0.9055656332563736,0.000981573675712,0.0,0.0,0.0,0.0027352076628362,0.0907175854050779
case10_1_79240056,case10_S5,case10_1_79240056_1:Del:T:5,1.2425449958191885e-17,0.942784822932071,0.0,0.0,0.0,0.0016271592728295,0.0555880177950993
case10_1_82861542,case10_S5,case10_1_82861542_1:Ins:C:0,1.899693789619309e-17,6.988515312687485e-18,0.0,0.0,0.0,1.447414501441708e-17,1.0
case10_1_83414808,case10_S5,case10_1_83414808_1:Ins:T:5,0.9055656332563736,0.000981573675712,0.0,0.0,0.0,0.0027352076628362,0.0907175854050779
case10_1_86198226,case10_S5,case10_1_86198226_1:Del:C:0,0.0009845863639388,0.0091576742050693,0.0,0.0,0.0,0.9614841675549534,0.0283735718760383
case10_1_104096154,case10_S5,case10_1_104096154_1:Ins:T:5,0.9055656332563736,0.000981573675712,0.0,0.0,0.0,0.0027352076628362,0.0907175854050779
case10_1_116368637,case10_S5,case10_1_116368637_1:Ins:C:0,1.899693789619309e-17,6.988515312687485e-18,0.0,0.0,0.0,1.447414501441708e-17,1.0
case10_1_145218723,case10_S5,case10_1_145218723_1:Ins:C:0,1.899693789619309e-17,6.988515312687485e-18,0.0,0.0,0.0,1.447414501441708e-17,1.0
case10_1_171421132,case10_S5,case10_1_171421132_1:Ins:T:3,0.7349580858675339,0.0578195038121757,0.0,0.0,0.0,0.129259476588424,0.0779629337318662
case10_1_182999754,case10_S5,case10_1_182999754_1:Ins:T:5,0.9055656332563736,0.000981573675712,0.0,0.0,0.0,0.0027352076628362,0.0907175854050779
case10_1_191027830,case10_S5,case10_1_191027830_1:Ins:T:5,0.9055656332563736,0.000981573675712,0.0,0.0,0.0,0.0027352076628362,0.0907175854050779
case10_1_195824988,case10_S5,case10_1_195824988_1:Ins:T:5,0.9055656332563736,0.000981573675712,0.0,0.0,0.0,0.0027352076628362,0.0907175854050779
case10_1_210137685,case10_S5,case10_1_210137685_1:Ins:C:0,1.899693789619309e-17,6.988515312687485e-18,0.0,0.0,0.0,1.447414501441708e-17,1.0
case10_1_216248180,case10_S5,case10_1_216248180_1:Ins:T:5,0.9055656332563736,0.000981573675712,0.0,0.0,0.0,0.0027352076628362,0.0907175854050779
case11_1_29874763,case11_S7,case11_1_29874763_1:Ins:T:5,0.9799747002994624,0.0,0.0057387385170502,0.0,0.0,0.0142865611834872,0.0
case11_1_157570074,case11_S7,case11_1_157570074_1:Del:C:1,0.0023493900269243,0.0,0.3143067018335371,0.0,0.0,0.6833439081395386,0.0
case11_1_158456187,case11_S7,case11_1_158456187_1:Del:C:5,0.2611522032662348,0.0,0.7310367452162442,0.0,0.0,0.0078110515175209,0.0
case11_1_161372876,case11_S7,case11_1_161372876_1:Ins:T:5,0.9799747002994624,0.0,0.0057387385170502,0.0,0.0,0.0142865611834872,0.0
case11_1_178726797,case11_S7,case11_1_178726797_2:Del:R:1,0.0125180775559194,0.0,0.9136365509760648,0.0,0.0,0.0738453714680156,0.0
case11_1_183820859,case11_S7,case11_1_183820859_1:Del:C:1,0.0023493900269243,0.0,0.3143067018335371,0.0,0.0,0.6833439081395386,0.0
case11_1_191147707,case11_S7,case11_1_191147707_2:Ins:R:1,0.0001103819033915,0.0,0.93369644874889,0.0,0.0,0.0661931693477185,0.0
case11_1_219463849,case11_S7,case11_1_219463849_1:Del:T:1,6.835004961566393e-18,0.0,0.7942050390585653,0.0,0.0,0.2057949609414347,0.0
case11_1_230136655,case11_S7,case11_1_230136655_2:Del:R:2,0.0240107483444371,0.0,0.8400346354304257,0.0,0.0,0.1359546162251372,0.0
case11_1_242082987,case11_S7,case11_1_242082987_1:Del:C:0,0.0001916543114765,0.0,0.0964722093235689,0.0,0.0,0.9033361363649544,0.0
case11_1_245485284,case11_S7,case11_1_245485284_1:Ins:C:1,7.339493967628905e-16,0.0,0.9990371071810532,0.0,0.0,0.000962892818946,0.0
case12_1_32601857,case12_S2,case12_1_32601857_4:Del:M:3,0.1040871148813578,0.1365443247451348,0.0,0.0,0.0,0.7593685603735074,0.0
case12_1_40063015,case12_S2,case12_1_40063015_1:Del:C:0,0.0010251852320423,0.0094007611835134,0.0,0.0,0.0,0.989574053584444,0.0
case12_1_103401492,case12_S2,case12_1_103401492_1:Del:C:2,2.66772665605862e-15,0.0007617899627676,0.0,0.0,0.0,0.9992382100372296,0.0
case12_1_107902055,case12_S2,case12_1_107902055_1:Ins:T:5,0.9959621530493598,0.0010643270796532,0.0,0.0,0.0,0.0029735198709869,0.0
case12_1_111084585,case12_S2,case12_1_111084585_1:Del:C:1,0.016508511888517,0.0001433469614418,0.0,0.0,0.0,0.9833481411500412,0.0
case12_1_118733442,case12_S2,case12_1_118733442_1:Ins:T:5,0.9959621530493598,0.0010643270796532,0.0,0.0,0.0,0.0029735198709869,0.0
case12_1_149497316,case12_S2,case12_1_149497316_2:Del:M:1,0.3928967808302737,0.0175008241572696,0.0,0.0,0.0,0.5896023950124567,0.0
case12_1_190577935,case12_S2,case12_1_190577935_3:Del:R:1,0.588574450657682,0.1786010704611707,0.0,0.0,0.0,0.2328244788811473,0.0
case12_1_190870175,case12_S2,case12_1_190870175_1:Del:T:5,1.3345024738679533e-17,0.9982725918602712,0.0,0.0,0.0,0.0017274081397289,0.0
case12_1_192169907,case12_S2,case12_1_192169907_1:Ins:T:5,0.9959621530493598,0.0010643270796532,0.0,0.0,0.0,0.0029735198709869,0.0
case12_1_198719147,case12_S2,case12_1_198719147_1:Del:T:5,1.3345024738679533e-17,0.9982725918602712,0.0,0.0,0.0,0.0017274081397289,0.0
case12_1_248034352,case12_S2,case12_1_248034352_1:Ins:T:5,0.9959621530493598,0.0010643270796532,0.0,0.0,0.0,0.0029735198709869,0.0
case12_1_20342076,case12_S3,case12_1_20342076_1:Ins:T:5,0.99496841643536,0.0009226774336724,0.0,0.0,0.0,0.0041089061309674,0.0
case12_1_28539938,case12_S3,case12_1_28539938_1:Ins:T:5,0.99496841643536,0.0009226774336724,0.0,0.0,0.0,0.0041089061309674,0.0
case12_1_65431385,case12_S3,case12_1_65431385_4:Ins:R:0,3.0309995166597894e-14,0.040572989164803,0.0,0.0,0.0,0.9594270108351666,0.0
case12_1_75736802,case12_S3,case12_1_75736802_1:Del:T:0,0.0186342117759474,0.0296232535340082,0.0,0.0,0.0,0.9517425346900444,0.0
case12_1_83300540,case12_S3,case12_1_83300540_1:Del:C:1,0.0119903860242522,9.03487310463722e-05,0.0,0.0,0.0,0.9879192652447012,0.0
case12_1_102403396,case12_S3,case12_1_102403396_1:Ins:T:5,0.99496841643536,0.0009226774336724,0.0,0.0,0.0,0.0041089061309674,0.0
case12_1_171416422,case12_S3,case12_1_171416422_1:Ins:T:5,0.99496841643536,0.0009226774336724,0.0,0.0,0.0,0.0041089061309674,0.0
case12_1_47123172,case12_S5,case12_1_47123172_5:Del:M:2,1.6315382180146034e-06,0.2064193969949215,0.0,0.0,0.0,0.7935789714668605,0.0
case12_1_99978982,case12_S5,case12_1_99978982_3:Del:R:1,0.5866415672324568,0.1498366971508678,0.0,0.0,0.0,0.2635217356166753,0.0
case12_1_106977513,case12_S5,case12_1_106977513_1:Del:T:0,0.0224855340166153,0.0346720336184007,0.0,0.0,0.0,0.942842432364984,0.0
case12_1_123274859,case12_S5,case12_1_123274859_1:Del:T:2,0.019646869713314,0.037764456685375,0.0,0.0,0.0,0.9425886736013108,0.0
case12_1_158943379,case12_S5,case12_1_158943379_1:Ins:T:5,0.9957284880521152,0.000895645022656,0.0,0.0,0.0,0.0033758669252286,0.0
case12_1_193700537,case12_S5,case12_1_193700537_1:Del:C:1,0.0145668118478509,0.000106465226635,0.0,0.0,0.0,0.985326722925514,0.0
case13_1_23967962,case13_S5,case13_1_23967962_1:Ins:T:0,0.2221553926221999,0.056681227380707,0.0,0.0,0.0,0.721163379997093,0.0
case13_1_38050489,case13_S5,case13_1_38050489_2:Del:R:1,0.2615089532660602,0.3355331813775643,0.0,0.0,0.0,0.4029578653563756,0.0
case13_1_52407548,case13_S5,case13_1_52407548_1:Del:T:5,9.24917320521692e-18,0.9984729587948906,0.0,0.0,0.0,0.0015270412051094,0.0
case13_1_88260431,case13_S5,case13_1_88260431_1:Del:T:0,0.0197080942647517,0.052102872011966,0.0,0.0,0.0,0.9281890337232822,0.0
case13_1_102131796,case13_S5,case13_1_102131796_1:Ins:T:5,0.9946782602072012,0.0015339758897477,0.0,0.0,0.0,0.003787763903051,0.0
case13_1_119641355,case13_S5,case13_1_119641355_1:Ins:T:5,0.9946782602072012,0.0015339758897477,0.0,0.0,0.0,0.003787763903051,0.0
case13_1_150691126,case13_S5,case13_1_150691126_3:Del:R:1,0.5148121871293622,0.2254421418721032,0.0,0.0,0.0,0.2597456709985346,0.0
case13_1_176309161,case13_S5,case13_1_176309161_1:Del:C:0,0.0008029524583666,0.0106256166049923,0.0,0.0,0.0,0.9885714309366408,0.0
case13_1_176400941,case13_S5,case13_1_176400941_1:Del:C:0,0.0008029524583666,0.0106256166049923,0.0,0.0,0.0,0.9885714309366408,0.0
case13_1_177088548,case13_S5,case13_1_177088548_1:Del:T:5,9.24917320521692e-18,0.9984729587948906,0.0,0.0,0.0,0.0015270412051094,0.0
case13_1_188585425,case13_S5,case13_1_188585425_1:Ins:T:5,0.9946782602072012,0.0015339758897477,0.0,0.0,0.0,0.003787763903051,0.0
case13_1_237124764,case13_S5,case13_1_237124764_1:Del:C:2,2.0913445053593208e-15,0.0008618330179327,0.0,0.0,0.0,0.9991381669820651,0.0
case13_1_243911948,case13_S5,case13_1_243911948_1:Del:C:0,0.0008029524583666,0.0106256166049923,0.0,0.0,0.0,0.9885714309366408,0.0
case13_1_248409309,case13_S5,case13_1_248409309_1:Del:C:2,2.0913445053593208e-15,0.0008618330179327,0.0,0.0,0.0,0.9991381669820651,0.0
case15_S1_89589454,case15_S1,case15_S1_89589454_1:Del:C:0,0.0,0.0,0.0,0.0,0.0,0.9804588440422676,0.0195411559577323
case15_S1_189289662,case15_S1,case15_S1_189289662_1:Del:T:4,0.0,0.0,0.0,0.0,0.0,0.927176372364684,0.0728236276353161
case15_S1_6997373,case15_S10,case15_S1_6997373_1:Ins:T:5,0.9969935589895446,0.0,0.0030064410104554,0.0,0.0,0.0,0.0
case15_S1_47578947,case15_S10,case15_S1_47578947_4:Ins:R:0,7.269696959533006e-16,0.0,0.9999999999999992,0.0,0.0,0.0,0.0
case15_S1_171854498,case15_S10,case15_S1_171854498_1:Ins:T:5,0.9969935589895446,0.0,0.0030064410104554,0.0,0.0,0.0,0.0
case15_S1_50578514,case15_S11,case15_S1_50578514_4:Del:R:0,0.0656913717102914,0.0,0.0,0.0,0.0,0.9343086282897084,0.0
case15_S1_73997399,case15_S11,case15_S1_73997399_5:Del:M:1,0.0227608388315153,0.0,0.0,0.0,0.0,0.9772391611684846,0.0
case15_S1_79982791,case15_S11,case15_S1_79982791_1:Ins:T:5,0.9936283225224898,0.0,0.0,0.0,0.0,0.0063716774775101,0.0
case15_S1_88587544,case15_S11,case15_S1_88587544_5:Del:M:1,0.0227608388315153,0.0,0.0,0.0,0.0,0.9772391611684846,0.0
case15_S1_89998768,case15_S11,case15_S1_89998768_1:Ins:T:5,0.9936283225224898,0.0,0.0,0.0,0.0,0.0063716774775101,0.0
case15_S1_102648610,case15_S11,case15_S1_102648610_1:Ins:T:0,0.1546440637398659,0.0,0.0,0.0,0.0,0.845355936260134,0.0
case15_S1_103521517,case15_S11,case15_S1_103521517_1:Del:C:2,1.242998151981121e-15,0.0,0.0,0.0,0.0,0.9999999999999988,0.0
case15_S1_105520684,case15_S11,case15_S1_105520684_1:Del:T:3,0.0200723499128277,0.0,0.0,0.0,0.0,0.9799276500871722,0.0
case15_S1_121416221,case15_S11,case15_S1_121416221_1:Del:C:0,0.0004821062954373,0.0,0.0,0.0,0.0,0.9995178937045628,0.0
case15_S1_154650194,case15_S11,case15_S1_154650194_1:Ins:T:5,0.9936283225224898,0.0,0.0,0.0,0.0,0.0063716774775101,0.0
case15_S1_171741041,case15_S11,case15_S1_171741041_1:Ins:T:5,0.9936283225224898,0.0,0.0,0.0,0.0,0.0063716774775101,0.0
case15_S1_171832904,case15_S11,case15_S1_171832904_1:Ins:C:0,0.3820306290108722,0.0,0.0,0.0,0.0,0.6179693709891279,0.0
case15_S1_188767586,case15_S11,case15_S1_188767586_1:Del:C:1,0.0077556366371068,0.0,0.0,0.0,0.0,0.9922443633628932,0.0
case15_S1_233320371,case15_S11,case15_S1_233320371_2:Del:R:1,0.2781801785475841,0.0,0.0,0.0,0.0,0.7218198214524159,0.0
case15_S1_242233701,case15_S11,case15_S1_242233701_1:Del:C:1,0.0077556366371068,0.0,0.0,0.0,0.0,0.9922443633628932,0.0
case15_S1_40470113,case15_S3,case15_S1_40470113_1:Del:C:0,0.0,0.0,0.0,0.0,0.0846461189297533,0.8898160728760793,0.0255378081941673
case15_S1_163758726,case15_S3,case15_S1_163758726_5:Del:M:5,0.0,0.0,0.0,0.0,0.9322359006526502,4.919471968734104e-16,0.0677640993473493
case15_S1_14207130,case15_S4,case15_S1_14207130_1:Del:T:4,0.0828955369981351,0.0,0.9171044630018648,0.0,0.0,0.0,0.0
case15_S1_46261803,case15_S4,case15_S1_46261803_1:Del:T:4,0.0828955369981351,0.0,0.9171044630018648,0.0,0.0,0.0,0.0
case15_S1_65543137,case15_S4,case15_S1_65543137_5:Del:M:1,0.0001042225647461,0.0,0.9998957774352538,0.0,0.0,0.0,0.0
case15_S1_77647674,case15_S4,case15_S1_77647674_5:Del:M:3,3.5829634577781824e-10,0.0,0.9999999996417036,0.0,0.0,0.0,0.0
case15_S1_78578452,case15_S4,case15_S1_78578452_1:Ins:T:2,0.0070920781184236,0.0,0.9929079218815764,0.0,0.0,0.0,0.0
case15_S1_98579758,case15_S4,case15_S1_98579758_1:Ins:T:5,0.9985345195990314,0.0,0.0014654804009686,0.0,0.0,0.0,0.0
case15_S1_106197081,case15_S4,case15_S1_106197081_1:Ins:T:5,0.9985345195990314,0.0,0.0014654804009686,0.0,0.0,0.0,0.0
case15_S1_118870659,case15_S4,case15_S1_118870659_5:Del:M:3,3.5829634577781824e-10,0.0,0.9999999996417036,0.0,0.0,0.0,0.0
case15_S1_145853935,case15_S4,case15_S1_145853935_1:Del:C:0,0.0078645158721045,0.0,0.9921354841278954,0.0,0.0,0.0,0.0
case15_S1_165979058,case15_S4,case15_S1_165979058_1:Ins:T:5,0.9985345195990314,0.0,0.0014654804009686,0.0,0.0,0.0,0.0
case15_S1_175280162,case15_S4,case15_S1_175280162_1:Ins:T:5,0.9985345195990314,0.0,0.0014654804009686,0.0,0.0,0.0,0.0
case15_S1_178752345,case15_S4,case15_S1_178752345_1:Ins:C:5,0.9840475182845804,0.0,0.0159524817154196,0.0,0.0,0.0,0.0
case15_S1_187018949,case15_S4,case15_S1_187018949_1:Ins:T:5,0.9985345195990314,0.0,0.0014654804009686,0.0,0.0,0.0,0.0
case15_S1_208274575,case15_S4,case15_S1_208274575_1:Del:T:0,0.0140268263923433,0.0,0.9859731736076568,0.0,0.0,0.0,0.0
case15_S1_211143170,case15_S4,case15_S1_211143170_1:Del:T:0,0.0140268263923433,0.0,0.9859731736076568,0.0,0.0,0.0,0.0
case15_S1_213137217,case15_S4,case15_S1_213137217_5:Ins:R:1,0.2489031301842642,0.0,0.7510968698157358,0.0,0.0,0.0,0.0
case15_S1_217946459,case15_S4,case15_S1_217946459_1:Ins:T:5,0.9985345195990314,0.0,0.0014654804009686,0.0,0.0,0.0,0.0
case15_S1_218650332,case15_S4,case15_S1_218650332_1:Ins:T:5,0.9985345195990314,0.0,0.0014654804009686,0.0,0.0,0.0,0.0
case15_S1_227185163,case15_S4,case15_S1_227185163_2:Ins:R:0,0.0651545873663886,0.0,0.9348454126336112,0.0,0.0,0.0,0.0
case15_S1_235746319,case15_S4,case15_S1_235746319_1:Del:T:1,3.433925251776487e-17,0.0,1.0,0.0,0.0,0.0,0.0
case15_S1_238858497,case15_S4,case15_S1_238858497_1:Ins:T:5,0.9985345195990314,0.0,0.0014654804009686,0.0,0.0,0.0,0.0
case15_S1_239843301,case15_S4,case15_S1_239843301_1:Ins:T:5,0.9985345195990314,0.0,0.0014654804009686,0.0,0.0,0.0,0.0
case16_1_63469331,case16_S2,case16_1_63469331_1:Ins:T:0,0.2166154775196014,0.0,0.7833845224803985,0.0,0.0,0.0,0.0
case16_1_77572954,case16_S2,case16_1_77572954_1:Ins:T:5,0.9979071381795176,0.0,0.0020928618204825,0.0,0.0,0.0,0.0
case16_1_106010583,case16_S2,case16_1_106010583_1:Del:T:4,0.0594897805180657,0.0,0.9405102194819344,0.0,0.0,0.0,0.0
case16_1_165000352,case16_S2,case16_1_165000352_1:Del:T:0,0.0098573144755133,0.0,0.9901426855244866,0.0,0.0,0.0,0.0
case16_1_171131086,case16_S2,case16_1_171131086_1:Ins:T:5,0.9979071381795176,0.0,0.0020928618204825,0.0,0.0,0.0,0.0
case16_1_178839837,case16_S2,case16_1_178839837_1:Ins:T:5,0.9979071381795176,0.0,0.0020928618204825,0.0,0.0,0.0,0.0
case16_1_180912904,case16_S2,case16_1_180912904_5:Del:R:0,0.0003485219531726,0.0,0.9996514780468274,0.0,0.0,0.0,0.0
